filename,true_class,estimate_class,estimate_likelihood_max,estimate_likelihood_class0,estimate_likelihood_class1
case_M_20181003094031_0U62363100354631_1_001_002-1_a3_ayy_image0089.jpg,1,1,1.0,9.089249e-15,1.0
case_M_20181003094031_0U62363100354631_1_001_002-1_a1_ayy_image0006.jpg,1,1,1.0,7.847647e-10,1.0
case_M_20181003094031_0U62363100354631_1_001_002-1_a13_ayy_image0301.jpg,1,1,1.0,1.4819916e-15,1.0
case_M_20181003094031_0U62363100354631_1_001_002-1_a1_ayy_image0434.jpg,1,1,1.0,2.5604421e-11,1.0
case_M_20181003094031_0U62363100354631_1_001_002-1_a1_ayy_image0344.jpg,1,1,1.0,2.9779176e-12,1.0
case_M_20181003094031_0U62363100354631_1_001_002-1_a1_ayy_image0116.jpg,1,1,1.0,2.8215824e-12,1.0
case_M_20181003094031_0U62363100354631_1_001_002-1_a1_ayy_image0156.jpg,1,1,1.0,1.3082804e-10,1.0
case_M_20181003094031_0U62363100354631_1_001_002-1_a35_ayy_image0061.jpg,1,1,1.0,5.214663e-14,1.0
case_M_20181003094031_0U62363100354631_1_001_002-1_a1_ayy_image0186.jpg,1,1,1.0,7.9618995e-10,1.0
case_M_20181109094641_0U62372110931241_1_003_001-1_Negative_ayy_image000060.jpg,0,0,1.0,1.0,1.618456e-10
case_M_20181003094031_0U62363100354631_1_001_002-1_a1_ayy_image0125.jpg,1,1,1.0,1.7232276e-11,1.0
case_M_20181109094641_0U62372110931241_1_003_001-1_Negative_ayy_image000331.jpg,0,0,0.99966407,0.99966407,0.00033589662
case_M_20181003094031_0U62363100354631_1_001_002-1_a1_ayy_image0098.jpg,1,1,1.0,7.991651e-12,1.0
case_M_20181003094031_0U62363100354631_1_001_002-1_a1_ayy_image0049.jpg,1,1,1.0,5.0803767e-11,1.0
case_M_20181003094031_0U62363100354631_1_001_002-1_a1_ayy_image0258.jpg,1,1,1.0,3.500848e-09,1.0
case_M_20181003094031_0U62363100354631_1_001_002-1_a1_ayy_image0567.jpg,1,1,1.0,1.502371e-13,1.0
case_M_20181003094031_0U62363100354631_1_001_002-1_a1_ayy_image0305.jpg,1,1,1.0,3.405103e-11,1.0
case_M_20181003094031_0U62363100354631_1_001_002-1_a35_ayy_image0066.jpg,1,1,1.0,1.9601815e-14,1.0
case_M_20181003094031_0U62363100354631_1_001_002-1_a1_ayy_image0039.jpg,1,1,1.0,2.6759095e-11,1.0
case_M_20181109094641_0U62372110931241_1_003_001-1_Negative_ayy_image000551.jpg,0,0,1.0,1.0,5.8651184e-10
case_M_20181109094641_0U62372110931241_1_003_001-1_Negative_ayy_image000142.jpg,0,0,1.0,1.0,6.405988e-11
case_M_20181109094641_0U62372110931241_1_003_001-1_Negative_ayy_image000026.jpg,0,0,1.0,1.0,3.0118786e-11
case_M_20181003094031_0U62363100354631_1_001_002-1_a1_ayy_image0618.jpg,1,1,1.0,3.8980283e-13,1.0
case_M_20181003094031_0U62363100354631_1_001_002-1_a1_ayy_image0309.jpg,1,1,1.0,5.1249224e-11,1.0
case_M_20181003094031_0U62363100354631_1_001_002-1_a1_ayy_image0403.jpg,1,1,1.0,1.4451434e-10,1.0
case_M_20181003094031_0U62363100354631_1_001_002-1_a1_ayy_image0301.jpg,1,1,1.0,2.9118503e-11,1.0
case_M_20181109094641_0U62372110931241_1_003_001-1_Negative_ayy_image000357.jpg,0,0,1.0,1.0,1.8678791e-11
case_M_20181003094031_0U62363100354631_1_001_002-1_a13_ayy_image0041.jpg,1,1,1.0,9.174609e-12,1.0
case_M_20181109094641_0U62372110931241_1_003_001-1_Negative_ayy_image000598.jpg,0,0,1.0,1.0,2.2701943e-09
case_M_20181109094641_0U62372110931241_1_003_001-1_Negative_ayy_image000058.jpg,0,0,1.0,1.0,8.229971e-11
case_M_20181003094031_0U62363100354631_1_001_002-1_a13_ayy_image0125.jpg,1,1,1.0,7.836136e-16,1.0
case_M_20181109094641_0U62372110931241_1_003_001-1_Negative_ayy_image000351.jpg,0,0,1.0,1.0,3.370568e-13
case_M_20181109094641_0U62372110931241_1_003_001-1_Negative_ayy_image000301.jpg,0,0,1.0,1.0,6.9152417e-10
case_M_20181003094031_0U62363100354631_1_001_002-1_a1_ayy_image0695.jpg,1,1,1.0,2.736626e-14,1.0
case_M_20181003094031_0U62363100354631_1_001_002-1_a1_ayy_image0576.jpg,1,1,1.0,8.2314337e-14,1.0
case_M_20181003094031_0U62363100354631_1_001_002-1_a1_ayy_image0265.jpg,1,1,1.0,2.4189148e-09,1.0
case_M_20181109094641_0U62372110931241_1_003_001-1_Negative_ayy_image000095.jpg,0,0,1.0,1.0,1.9891977e-10
case_M_20181003094031_0U62363100354631_1_001_002-1_a1_ayy_image0752.jpg,1,1,1.0,9.918627e-15,1.0
case_M_20181003094031_0U62363100354631_1_001_002-1_a1_ayy_image0179.jpg,1,1,1.0,1.9125987e-10,1.0
case_M_20181109094641_0U62372110931241_1_003_001-1_Negative_ayy_image000027.jpg,0,0,1.0,1.0,3.91205e-11
case_M_20181003094031_0U62363100354631_1_001_002-1_a13_ayy_image0221.jpg,1,1,1.0,2.8625012e-17,1.0
case_M_20181109094641_0U62372110931241_1_003_001-1_Negative_ayy_image000040.jpg,0,0,1.0,1.0,3.656373e-13
case_M_20181003094031_0U62363100354631_1_001_002-1_a2_ayy_image0011.jpg,1,1,1.0,3.969154e-12,1.0
case_M_20181109094641_0U62372110931241_1_003_001-1_Negative_ayy_image000513.jpg,0,0,1.0,1.0,1.4864115e-10
case_M_20181003094031_0U62363100354631_1_001_002-1_a13_ayy_image0005.jpg,1,1,1.0,2.3287736e-13,1.0
case_M_20181003094031_0U62363100354631_1_001_002-1_a1_ayy_image0260.jpg,1,1,1.0,5.720258e-09,1.0
case_M_20181003094031_0U62363100354631_1_001_002-1_a1_ayy_image0206.jpg,1,1,1.0,1.0519916e-09,1.0
case_M_20181003094031_0U62363100354631_1_001_002-1_a13_ayy_image0226.jpg,1,1,1.0,2.2804096e-17,1.0
case_M_20181003094031_0U62363100354631_1_001_002-1_a1_ayy_image0694.jpg,1,1,1.0,1.7448287e-14,1.0
case_M_20181003094031_0U62363100354631_1_001_002-1_a13_ayy_image0149.jpg,1,1,1.0,3.217758e-17,1.0
case_M_20181109094641_0U62372110931241_1_003_001-1_Negative_ayy_image000501.jpg,0,0,0.9999944,0.9999944,5.567205e-06
case_M_20181003094031_0U62363100354631_1_001_002-1_a13_ayy_image0317.jpg,1,1,1.0,1.1963914e-15,1.0
case_M_20181109094641_0U62372110931241_1_003_001-1_Negative_ayy_image000541.jpg,0,0,1.0,1.0,9.939465e-10
case_M_20181003094031_0U62363100354631_1_001_002-1_a3_ayy_image0069.jpg,1,1,1.0,2.5256512e-14,1.0
case_M_20181003094031_0U62363100354631_1_001_002-1_a1_ayy_image0675.jpg,1,1,1.0,8.4485235e-14,1.0
case_M_20181109094641_0U62372110931241_1_003_001-1_Negative_ayy_image000406.jpg,0,0,1.0,1.0,2.7708268e-08
case_M_20181109094641_0U62372110931241_1_003_001-1_Negative_ayy_image000364.jpg,0,0,0.99986625,0.99986625,0.00013367928
case_M_20181003094031_0U62363100354631_1_001_002-1_a13_ayy_image0116.jpg,1,1,1.0,1.1950504e-15,1.0
case_M_20181109094641_0U62372110931241_1_003_001-1_Negative_ayy_image000549.jpg,0,0,1.0,1.0,7.332691e-10
case_M_20181003094031_0U62363100354631_1_001_002-1_a13_ayy_image0106.jpg,1,1,1.0,1.0719434e-15,1.0
case_M_20181003094031_0U62363100354631_1_001_002-1_a1_ayy_image0727.jpg,1,1,1.0,9.638543e-15,1.0
case_M_20181003094031_0U62363100354631_1_001_002-1_a1_ayy_image0676.jpg,1,1,1.0,7.162706e-14,1.0
case_M_20181003094031_0U62363100354631_1_001_002-1_a13_ayy_image0259.jpg,1,1,1.0,2.3171174e-16,1.0
case_M_20181003094031_0U62363100354631_1_001_002-1_a1_ayy_image0565.jpg,1,1,1.0,1.6910629e-13,1.0
case_M_20181003094031_0U62363100354631_1_001_002-1_a13_ayy_image0090.jpg,1,1,1.0,6.641417e-16,1.0
case_M_20181003094031_0U62363100354631_1_001_002-1_a3_ayy_image0012.jpg,1,1,1.0,3.783056e-15,1.0
case_M_20181003094031_0U62363100354631_1_001_002-1_a1_ayy_image0263.jpg,1,1,1.0,3.3005059e-09,1.0
case_M_20181109094641_0U62372110931241_1_003_001-1_Negative_ayy_image000196.jpg,0,0,0.9999993,0.9999993,7.156513e-07
case_M_20181109094641_0U62372110931241_1_003_001-1_Negative_ayy_image000330.jpg,0,0,1.0,1.0,3.453892e-08
case_M_20181109094641_0U62372110931241_1_003_001-1_Negative_ayy_image000558.jpg,0,0,1.0,1.0,1.1905085e-09
case_M_20181003094031_0U62363100354631_1_001_002-1_a13_ayy_image0222.jpg,1,1,1.0,2.867999e-17,1.0
case_M_20181003094031_0U62363100354631_1_001_002-1_a13_ayy_image0269.jpg,1,1,1.0,1.7881951e-16,1.0
case_M_20181109094641_0U62372110931241_1_003_001-1_Negative_ayy_image000209.jpg,0,0,0.9999999,0.9999999,1.712262e-07
case_M_20181003094031_0U62363100354631_1_001_002-1_a1_ayy_image0536.jpg,1,1,1.0,5.929445e-14,1.0
case_M_20181003094031_0U62363100354631_1_001_002-1_a13_ayy_image0285.jpg,1,1,1.0,1.1823493e-15,1.0
case_M_20181109094641_0U62372110931241_1_003_001-1_Negative_ayy_image000555.jpg,0,0,1.0,1.0,4.501181e-10
case_M_20181003094031_0U62363100354631_1_001_002-1_a1_ayy_image0079.jpg,1,1,1.0,2.8331674e-11,1.0
case_M_20181003094031_0U62363100354631_1_001_002-1_a1_ayy_image0484.jpg,1,1,1.0,1.786134e-11,1.0
case_M_20181003094031_0U62363100354631_1_001_002-1_a35_ayy_image0017.jpg,1,1,1.0,1.5078081e-13,1.0
case_M_20181003094031_0U62363100354631_1_001_002-1_a3_ayy_image0022.jpg,1,1,1.0,5.1215894e-15,1.0
case_M_20181003094031_0U62363100354631_1_001_002-1_a1_ayy_image0262.jpg,1,1,1.0,4.706945e-09,1.0
case_M_20181003094031_0U62363100354631_1_001_002-1_a1_ayy_image0138.jpg,1,1,1.0,2.7426173e-12,1.0
case_M_20181003094031_0U62363100354631_1_001_002-1_a1_ayy_image0083.jpg,1,1,1.0,2.2996088e-11,1.0
case_M_20181003094031_0U62363100354631_1_001_002-1_a1_ayy_image0707.jpg,1,1,1.0,1.293026e-14,1.0
case_M_20181003094031_0U62363100354631_1_001_002-1_a35_ayy_image0101.jpg,1,1,1.0,4.0694206e-13,1.0
case_M_20181003094031_0U62363100354631_1_001_002-1_a1_ayy_image0380.jpg,1,1,1.0,9.424947e-12,1.0
case_M_20181003094031_0U62363100354631_1_001_002-1_a1_ayy_image0417.jpg,1,1,1.0,8.121047e-12,1.0
case_M_20181003094031_0U62363100354631_1_001_002-1_a1_ayy_image0575.jpg,1,1,1.0,8.588086e-14,1.0
case_M_20181003094031_0U62363100354631_1_001_002-1_a35_ayy_image0056.jpg,1,1,1.0,2.1311647e-14,1.0
case_M_20181003094031_0U62363100354631_1_001_002-1_a1_ayy_image0145.jpg,1,1,1.0,9.255707e-12,1.0
case_M_20181003094031_0U62363100354631_1_001_002-1_a3_ayy_image0090.jpg,1,1,1.0,8.002774e-15,1.0
case_M_20181003094031_0U62363100354631_1_001_002-1_a1_ayy_image0136.jpg,1,1,1.0,4.6324346e-12,1.0
case_M_20181109094641_0U62372110931241_1_003_001-1_Negative_ayy_image000450.jpg,0,0,1.0,1.0,5.322258e-08
case_M_20181003094031_0U62363100354631_1_001_002-1_a1_ayy_image0139.jpg,1,1,1.0,1.917089e-12,1.0
case_M_20181003094031_0U62363100354631_1_001_002-1_a1_ayy_image0528.jpg,1,1,1.0,5.6711187e-14,1.0
case_M_20181003094031_0U62363100354631_1_001_002-1_a1_ayy_image0009.jpg,1,1,1.0,4.194906e-10,1.0
case_M_20181003094031_0U62363100354631_1_001_002-1_a13_ayy_image0265.jpg,1,1,1.0,1.9039595e-16,1.0
case_M_20181109094641_0U62372110931241_1_003_001-1_Negative_ayy_image000354.jpg,0,0,1.0,1.0,1.7206808e-09
case_M_20181003094031_0U62363100354631_1_001_002-1_a1_ayy_image0273.jpg,1,1,1.0,5.518701e-09,1.0
case_M_20181003094031_0U62363100354631_1_001_002-1_a13_ayy_image0155.jpg,1,1,1.0,1.665598e-17,1.0
case_M_20181109094641_0U62372110931241_1_003_001-1_Negative_ayy_image000283.jpg,0,0,1.0,1.0,4.3544576e-13
case_M_20181109094641_0U62372110931241_1_003_001-1_Negative_ayy_image000201.jpg,0,0,1.0,1.0,3.525759e-11
case_M_20181003094031_0U62363100354631_1_001_002-1_a1_ayy_image0472.jpg,1,1,1.0,3.786283e-11,1.0
case_M_20181003094031_0U62363100354631_1_001_002-1_a1_ayy_image0666.jpg,1,1,1.0,6.0360916e-14,1.0
case_M_20181109094641_0U62372110931241_1_003_001-1_Negative_ayy_image000309.jpg,0,0,0.99999475,0.99999475,5.2638475e-06
case_M_20181003094031_0U62363100354631_1_001_002-1_a1_ayy_image0446.jpg,1,1,1.0,1.40833656e-11,1.0
case_M_20181003094031_0U62363100354631_1_001_002-1_a13_ayy_image0218.jpg,1,1,1.0,3.3243744e-17,1.0
case_M_20181003094031_0U62363100354631_1_001_002-1_a13_ayy_image0133.jpg,1,1,1.0,3.840943e-16,1.0
case_M_20181003094031_0U62363100354631_1_001_002-1_a13_ayy_image0263.jpg,1,1,1.0,2.1463375e-16,1.0
case_M_20181003094031_0U62363100354631_1_001_002-1_a3_ayy_image0038.jpg,1,1,1.0,8.7130146e-15,1.0
case_M_20181003094031_0U62363100354631_1_001_002-1_a13_ayy_image0228.jpg,1,1,1.0,2.5602878e-17,1.0
case_M_20181003094031_0U62363100354631_1_001_002-1_a1_ayy_image0132.jpg,1,1,1.0,8.692262e-12,1.0
case_M_20181003094031_0U62363100354631_1_001_002-1_a1_ayy_image0541.jpg,1,1,1.0,8.239163e-14,1.0
case_M_20181003094031_0U62363100354631_1_001_002-1_a1_ayy_image0543.jpg,1,1,1.0,7.9407116e-14,1.0
case_M_20181003094031_0U62363100354631_1_001_002-1_a1_ayy_image0708.jpg,1,1,1.0,9.9438585e-15,1.0
case_M_20181003094031_0U62363100354631_1_001_002-1_a1_ayy_image0153.jpg,1,1,1.0,7.9414204e-11,1.0
case_M_20181003094031_0U62363100354631_1_001_002-1_a13_ayy_image0277.jpg,1,1,1.0,3.5563726e-16,1.0
case_M_20181109094641_0U62372110931241_1_003_001-1_Negative_ayy_image000279.jpg,0,0,0.99998426,0.99998426,1.5704669e-05
case_M_20181003094031_0U62363100354631_1_001_002-1_a1_ayy_image0613.jpg,1,1,1.0,6.8748436e-13,1.0
case_M_20181109094641_0U62372110931241_1_003_001-1_Negative_ayy_image000418.jpg,0,0,1.0,1.0,5.9308514e-09
case_M_20181003094031_0U62363100354631_1_001_002-1_a1_ayy_image0406.jpg,1,1,1.0,1.9751902e-10,1.0
case_M_20181003094031_0U62363100354631_1_001_002-1_a1_ayy_image0094.jpg,1,1,1.0,1.8236496e-11,1.0
case_M_20181003094031_0U62363100354631_1_001_002-1_a1_ayy_image0378.jpg,1,1,1.0,1.0687975e-11,1.0
case_M_20181003094031_0U62363100354631_1_001_002-1_a1_ayy_image0289.jpg,1,1,1.0,2.9699947e-11,1.0
case_M_20181003094031_0U62363100354631_1_001_002-1_a1_ayy_image0591.jpg,1,1,1.0,1.1766895e-14,1.0
case_M_20181109094641_0U62372110931241_1_003_001-1_Negative_ayy_image000310.jpg,0,0,0.99999213,0.99999213,7.810076e-06
case_M_20181003094031_0U62363100354631_1_001_002-1_a1_ayy_image0636.jpg,1,1,1.0,1.1924116e-11,1.0
case_M_20181003094031_0U62363100354631_1_001_002-1_a1_ayy_image0730.jpg,1,1,1.0,4.555514e-15,1.0
case_M_20181109094641_0U62372110931241_1_003_001-1_Negative_ayy_image000248.jpg,0,0,1.0,1.0,1.6935527e-08
case_M_20181003094031_0U62363100354631_1_001_002-1_a3_ayy_image0065.jpg,1,1,1.0,2.6119145e-14,1.0
case_M_20181003094031_0U62363100354631_1_001_002-1_a1_ayy_image0697.jpg,1,1,1.0,2.428807e-14,1.0
case_M_20181109094641_0U62372110931241_1_003_001-1_Negative_ayy_image000365.jpg,0,0,0.9999285,0.9999285,7.157371e-05
case_M_20181003094031_0U62363100354631_1_001_002-1_a1_ayy_image0360.jpg,1,1,1.0,5.8791574e-12,1.0
case_M_20181109094641_0U62372110931241_1_003_001-1_Negative_ayy_image000352.jpg,0,0,1.0,1.0,5.8288565e-12
case_M_20181003094031_0U62363100354631_1_001_002-1_a13_ayy_image0331.jpg,1,1,1.0,8.439726e-15,1.0
case_M_20181003094031_0U62363100354631_1_001_002-1_a1_ayy_image0390.jpg,1,1,1.0,3.962292e-09,1.0
case_M_20181003094031_0U62363100354631_1_001_002-1_a1_ayy_image0280.jpg,1,1,1.0,5.915244e-11,1.0
case_M_20181003094031_0U62363100354631_1_001_002-1_a13_ayy_image0002.jpg,1,1,1.0,8.689983e-14,1.0
case_M_20181109094641_0U62372110931241_1_003_001-1_Negative_ayy_image000339.jpg,0,0,0.99215806,0.99215806,0.007841949
